"The recipe","Source file count","Source file changed count","Cumulative scanning time (ns)","99th percentile scanning time (ns)","Max scanning time (ns)","Cumulative edit time (ns)","99th percentile edit time (ns)","Max edit time (ns)"
"org.openrewrite.java.migrate.javax.MigrateAbstractAnnotationValueVisitor6To9","10","9","10200","3320.0","3200","11600","5104.0","4900"
"org.openrewrite.java.migrate.jakarta.JavaxAnnotationMigrationToJakartaAnnotation","10","9","45600","14840.0","14800","32200","3424.0","3400"
"org.openrewrite.java.migrate.util.ListFirstAndLast","10","9","0","0.0","0","617700","360432.0","347700"
"org.openrewrite.java.ReplaceStringLiteralValue","10","9","0","0.0","0","863600","237564.0","234900"
"org.openrewrite.java.migrate.UpdateSdkMan","10","9","0","0.0","0","3608400","1701888.0","1664100"
"org.openrewrite.java.migrate.net.MigrateURLEncoderEncode","10","9","0","0.0","0","130300","22512.0","22200"
"org.openrewrite.java.migrate.lang.MigrateCharacterIsSpaceToIsWhitespace","10","9","7400","1136.0","1100","11700","2416.0","2400"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerWeakCompareAndSetToWeakCompareAndSetPlain","10","9","8900","2808.0","2700","16900","3824.0","3800"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceWeakCompareAndSetToWeakCompareAndSetPlain","10","9","5700","1020.0","1000","17800","3552.0","3500"
"org.openrewrite.java.migrate.logging.MigrateInterfaceLoggingMXBeanToPlatformLoggingMXBean","10","9","8700","3312.0","3300","13200","2800.0","2800"
"org.openrewrite.java.migrate.javax.MigrateCounterMonitorSetThresholdToSetInitThreshold","10","9","7400","2300.0","2200","11900","2656.0","2600"
"org.openrewrite.java.migrate.logging.MigrateGetLoggingMXBeanToGetPlatformMXBean","10","9","0","0.0","0","198700","49120.0","48000"
"org.openrewrite.java.migrate.InternalBindPackages","10","9","10100","3576.0","3500","31300","8672.0","8600"
"org.openrewrite.java.ChangeMethodInvocationReturnType","10","9","0","0.0","0","937700","212984.0","212600"
"org.openrewrite.java.migrate.lang.StringFormatted","10","9","0","0.0","0","207300","47100.0","45900"
"org.openrewrite.java.migrate.javax.MigrateSimpleAnnotationValueVisitor6To9","10","9","8600","2300.0","2300","14200","4848.0","4800"
"org.openrewrite.maven.AddAnnotationProcessor","10","9","0","0.0","0","1500","412.0","400"
"org.openrewrite.staticanalysis.AddSerialAnnotationToSerialVersionUID","10","9","0","0.0","0","528900","110584.0","109800"
"org.openrewrite.java.migrate.RemovedRMIConnectorServerCredentialTypesConstant","10","9","9000","2296.0","2200","11900","1888.0","1900"
"org.openrewrite.java.migrate.concurrent.JavaConcurrentAPIs","10","9","13100","1904.0","1900","22400","5312.0","5300"
"org.openrewrite.java.migrate.javax.AddJaxbRuntime","10","9","461600","163776.0","159000","5164200","4979712.0","4756400"
"org.openrewrite.java.migrate.ChangeDefaultKeyStore","10","9","0","0.0","0","101300","18416.0","17500"
"org.openrewrite.java.migrate.lang.ThreadStopUnsupported","10","9","0","0.0","0","564500","118776.0","115200"
"org.openrewrite.gradle.UpdateJavaCompatibility","10","9","0","0.0","0","643600","73472.0","71900"
"org.openrewrite.java.migrate.RemovedFileIOFinalizeMethods","10","9","7800","2300.0","2200","8900","1712.0","1700"
"org.openrewrite.maven.ChangeDependencyScope","10","9","0","0.0","0","93300","94204.0","91600"
"org.openrewrite.java.migrate.lang.MigrateSecurityManagerMulticast","10","9","0","0.0","0","29800","20464.0","19800"
"org.openrewrite.gradle.UpdateGradleWrapper","10","9","2931200","2227712.0","2215300","56400","11200.0","11100"
"org.openrewrite.java.migrate.javax.AddJaxwsRuntime$AddJaxwsRuntimeMaven","10","9","0","0.0","0","204600","204796.0","203100"
"org.openrewrite.java.migrate.javax.AddJaxwsRuntime$AddJaxwsRuntimeGradle","10","9","0","0.0","0","10300","5104.0","4900"
"org.openrewrite.java.migrate.javax.MigrateTypeKindVisitor6To9","10","9","8500","2424.0","2400","16400","4064.0","4000"
"org.openrewrite.java.migrate.logging.MigrateLoggerLogrbToUseResourceBundle","10","9","0","0.0","0","10000","2296.0","2200"
"org.openrewrite.java.migrate.lang.SwitchExpressionYieldToArrow","10","9","0","0.0","0","1033500","188412.0","182100"
"org.openrewrite.maven.RemoveRedundantDependencyVersions","10","9","0","0.0","0","1131600","360444.0","351600"
"org.openrewrite.java.migrate.UpgradeBuildToJava17","10","9","23000","10224.0","9900","18800","2752.0","2800"
"org.openrewrite.java.ReplaceConstantWithAnotherConstant","10","9","0","0.0","0","143900","29664.0","29400"
"org.openrewrite.java.migrate.UpgradeBuildToJava11","10","9","7000","2040.0","2000","9100","2288.0","2300"
"org.openrewrite.java.migrate.util.SequencedCollection","10","9","12200","2808.0","2800","31300","7104.0","7100"
"org.openrewrite.java.migrate.UpgradePluginsForJava21","10","9","11500","2300.0","2300","22300","3808.0","3800"
"org.openrewrite.java.migrate.CastArraysAsListToList","10","9","0","0.0","0","19100","6136.0","5900"
"org.openrewrite.java.migrate.JREWrapperInterface","10","9","10000","2416.0","2400","9100","2288.0","2300"
"org.openrewrite.java.migrate.net.MigrateMulticastSocketSetTTLToSetTimeToLive","10","9","0","0.0","0","22200","5360.0","5300"
"org.openrewrite.java.migrate.UpgradeBuildToJava21","10","9","28900","18424.0","17700","12100","2672.0","2600"
"org.openrewrite.maven.UpgradePluginVersion","10","9","0","0.0","0","22679500","9961468.0","11072200"
"org.openrewrite.java.migrate.UpgradePluginsForJava17","10","9","8800","2040.0","2000","10800","1904.0","1900"
"org.openrewrite.java.migrate.UpgradePluginsForJava11","10","9","8600","1904.0","1900","29700","10720.0","10700"
"org.openrewrite.java.migrate.util.OptionalStreamRecipe","10","9","0","0.0","0","44100","34800.0","32900"
"org.openrewrite.java.migrate.lang.MigrateRuntimeVersionSecurityToUpdate","10","9","10000","3580.0","3500","9100","1712.0","1700"
"org.openrewrite.java.migrate.lang.SwitchCaseReturnsToSwitchExpression","10","9","0","0.0","0","2058100","983036.0","962300"
"org.openrewrite.java.migrate.Java8toJava11","10","9","14100","6640.0","6400","11000","2288.0","2300"
"org.openrewrite.java.migrate.net.MigrateHttpURLConnectionHttpServerErrorToHttpInternalError","10","9","0","0.0","0","86300","22512.0","22400"
"org.openrewrite.java.migrate.ReplaceAWTGetPeerMethod","10","9","0","0.0","0","10100","2296.0","2200"
"org.openrewrite.java.migrate.lang.ExplicitRecordImport","10","9","0","0.0","0","535800","180192.0","174700"
"org.openrewrite.scala.migrate.UpgradeScala_2_12","10","9","6500","2044.0","2000","13400","2400.0","2400"
"org.openrewrite.java.migrate.RemovedModifierAndConstantBootstrapsConstructors","10","9","8100","2168.0","2100","10300","2288.0","2300"
"org.openrewrite.java.migrate.javax.JavaxXmlStreamAPIs","10","9","25000","19452.0","18600","19300","4576.0","4600"
"org.openrewrite.java.migrate.RemovedSecurityManagerMethods","10","9","0","0.0","0","972900","196592.0","190800"
"org.openrewrite.maven.RemoveManagedDependency","10","9","0","0.0","0","152300","90108.0","87800"
"org.openrewrite.java.migrate.RemovedToolProviderConstructor","10","9","8600","2300.0","2200","11600","2160.0","2100"
"org.openrewrite.java.migrate.MXBeanRule","10","9","0","0.0","0","1487700","327664.0","314300"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicLongArrayWeakCompareAndSetToWeakCompareAndSetPlain","10","9","7700","1720.0","1700","13700","2272.0","2300"
"org.openrewrite.java.migrate.RemovedRuntimeTraceMethods","10","9","11400","2300.0","2300","17800","3680.0","3600"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceArrayWeakCompareAndSetToWeakCompareAndSetPlain","10","9","5600","1144.0","1100","18500","5600.0","5500"
"org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMinorToInterim","10","9","7200","1648.0","1600","11700","2800.0","2700"
"org.openrewrite.staticanalysis.ReplaceDeprecatedRuntimeExecMethods","10","9","0","0.0","0","1047600","253936.0","248800"
"org.openrewrite.java.RemoveMethodInvocations","10","9","0","0.0","0","222000","11260.0","13400"
"org.openrewrite.java.migrate.DeprecatedLogRecordThreadID","10","9","8200","2296.0","2200","19300","8688.0","8200"
"org.openrewrite.java.migrate.net.JavaNetAPIs","10","9","14900","5104.0","5000","28900","5056.0","5000"
"org.openrewrite.java.ChangeMethodAccessLevel","10","9","0","0.0","0","117500","18424.0","17600"
"org.openrewrite.java.migrate.javax.AddJaxwsRuntime","10","9","0","0.0","0","3100","1404.0","1400"
"org.openrewrite.github.SetupJavaUpgradeJavaVersion","10","9","0","0.0","0","173500","69616.0","65900"
"org.openrewrite.java.migrate.AddLombokMapstructBinding","10","9","41500","14272.0","14100","16300","4576.0","4600"
"org.openrewrite.java.migrate.RemovedLegacySunJSSEProviderName","10","9","9700","2544.0","2500","17700","2912.0","2900"
"org.openrewrite.java.migrate.util.OptionalNotEmptyToIsPresent","10","9","0","0.0","0","187800","69616.0","67300"
"org.openrewrite.java.migrate.DeprecatedCountStackFramesMethod","10","9","7200","1660.0","1600","20600","5360.0","5200"
"org.openrewrite.java.migrate.JREThrowableFinalMethods","10","9","0","0.0","0","182900","73720.0","70900"
"org.openrewrite.java.migrate.ReplaceLocalizedStreamMethods","10","9","0","0.0","0","539400","118780.0","115800"
"org.openrewrite.staticanalysis.BigDecimalRoundingConstantsToEnums","10","9","0","0.0","0","143100","32736.0","32000"
"org.openrewrite.java.migrate.javax.MigrateElementKindVisitor6To9","10","9","20800","12796.0","12400","15700","6896.0","6800"
"org.openrewrite.gradle.AddDependency","10","9","209500","40448.0","40600","66200","20352.0","19800"
"org.openrewrite.java.migrate.UpgradeJavaVersion","10","9","0","0.0","0","5360600","688124.0","667400"
"org.openrewrite.java.migrate.lang.MigrateClassNewInstanceToGetDeclaredConstructorNewInstance","10","9","0","0.0","0","417400","86000.0","84500"
"org.openrewrite.java.migrate.util.ReplaceMathRandomWithThreadLocalRandomRecipe","10","9","0","0.0","0","79800","45040.0","43400"
"org.openrewrite.java.migrate.UpdateJakartaAnnotationsIfForJavax","10","9","2822400","2489344.0","2447900","24800","4592.0","4600"
"org.openrewrite.java.dependencies.RemoveDependency","10","9","69100","36800.0","36300","3295500","2752256.0","2734800"
"org.openrewrite.java.ChangePackage","10","9","0","0.0","0","2776100","172028.0","170800"
"org.openrewrite.java.migrate.lombok.LombokOnXToOnX_","10","9","0","0.0","0","112600","28640.0","27900"
"org.openrewrite.staticanalysis.PrimitiveWrapperClassConstructorToValueOf","10","9","0","0.0","0","383100","81912.0","79400"
"org.openrewrite.staticanalysis.InstanceOfPatternMatch","10","9","0","0.0","0","1317900","294904.0","284800"
"org.openrewrite.java.migrate.SunNetSslPackageUnavailable","10","9","7700","2424.0","2400","8900","1520.0","1500"
"org.openrewrite.java.migrate.cobertura.RemoveCoberturaMavenPlugin","10","9","7800","1916.0","1900","13000","2928.0","2900"
"org.openrewrite.java.migrate.RemovedZipFinalizeMethods","10","9","8500","3064.0","3000","10000","1520.0","1500"
"org.openrewrite.java.migrate.UpdateJakartaAnnotationsIfExistsForJakarta","10","9","2915800","2620416.0","2616200","8900","2032.0","2000"
"org.openrewrite.java.migrate.RemovedPolicy","10","9","8100","1848.0","1800","15300","4064.0","4000"
"org.openrewrite.java.migrate.javax.MigrateXMLInputFactoryNewInstanceToNewFactory","10","9","7900","2172.0","2100","17600","3040.0","3000"
"org.openrewrite.java.migrate.net.URLConstructorToURICreate","10","9","0","0.0","0","315412600","3.1876704E8","314573700"
"org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMajorToFeature","10","9","6300","1144.0","1100","22900","9696.0","9500"
"org.openrewrite.java.migrate.ArrayStoreExceptionToTypeNotPresentException","10","9","0","0.0","0","21800","5360.0","5200"
"org.openrewrite.java.migrate.jacoco.UpgradeJaCoCo","10","9","12100","3680.0","3600","14800","8688.0","8300"
"org.openrewrite.java.migrate.UseJavaUtilBase64","10","9","0","0.0","0","263800","98288.0","98200"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicBooleanWeakCompareAndSetToWeakCompareAndSetPlain","10","9","8700","1392.0","1400","10700","1712.0","1700"
"org.openrewrite.java.migrate.javax.MigrateAbstractElementVisitor6To9","10","9","8700","2296.0","2200","15500","2672.0","2600"
"org.openrewrite.java.dependencies.UpgradeDependencyVersion","10","9","140849300","1.0485248E7","114695900","11349700","1015296.0","3152900"
"org.openrewrite.maven.UpdateMavenProjectPropertyJavaVersion","10","9","0","0.0","0","12193800","1.1534332E7","11417500"
"org.openrewrite.java.migrate.javax.MigrateSimpleElementVisitor6To9","10","9","8600","2808.0","2700","12600","2288.0","2300"
"org.openrewrite.java.dependencies.AddDependency","10","9","16466900","7076864.0","7058200","1679200","327168.0","322100"
"org.openrewrite.java.migrate.logging.JavaLoggingAPIs","10","9","9700","3952.0","3900","38700","18368.0","18200"
"org.openrewrite.java.migrate.javax.AddInjectDependencies","10","9","21500","5104.0","5000","13200","4080.0","4000"
"org.openrewrite.java.migrate.logging.MigrateLoggerGlobalToGetGlobal","10","9","0","0.0","0","191400","69600.0","66300"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerArrayWeakCompareAndSetToWeakCompareAndSetPlain","10","9","7900","1328.0","1300","18900","4320.0","4100"
"org.openrewrite.java.migrate.DeprecatedJavaxSecurityCert","10","9","8400","1720.0","1700","22800","5600.0","5400"
"org.openrewrite.java.migrate.javax.JavaxLangModelUtil","10","9","9700","3696.0","3600","12600","1888.0","1900"
"org.openrewrite.jenkins.UpgradeJavaVersion","10","9","243100","139232.0","131500","801700","245248.0","244800"
"org.openrewrite.maven.AddDependency","10","9","87000","13696.0","13800","38100","8576.0","8300"
"org.openrewrite.java.migrate.BouncyCastleFromJdk15OnToJdk15to18","10","9","12800","5088.0","4900","24700","5856.0","5700"
"org.openrewrite.java.migrate.lang.MigrateClassLoaderDefineClass","10","9","0","0.0","0","1682200","327664.0","327300"
"org.openrewrite.java.migrate.javax.JavaxManagementMonitorAPIs","10","9","6900","2044.0","2000","11100","2160.0","2100"
"org.openrewrite.java.migrate.lang.JavaLangAPIs","10","9","6200","1200.0","1200","16600","2400.0","2400"
"org.openrewrite.java.migrate.IllegalArgumentExceptionToAlreadyConnectedException","10","9","0","0.0","0","16800","8700.0","8200"
"org.openrewrite.java.migrate.DeleteDeprecatedFinalize","10","9","15600","2928.0","2900","11800","3440.0","3400"
"org.openrewrite.java.migrate.Jre17AgentMainPreMainPublic","10","9","28000","22524.0","21600","32900","21488.0","21100"
"org.openrewrite.java.migrate.nio.file.PathsGetToPathOf","10","9","9600","3836.0","3800","15900","3568.0","3500"
"org.openrewrite.java.migrate.RemovedSSLSessionGetPeerCertificateChainMethodImpl","10","9","8100","1904.0","1900","13600","2800.0","2700"
"org.openrewrite.java.ChangeMethodName","10","9","0","0.0","0","16031900","294908.0","354400"
"org.openrewrite.java.migrate.lombok.UpdateLombokToJava11","10","9","8800","3064.0","3000","15800","2784.0","2800"
"org.openrewrite.java.migrate.javax.AddCommonAnnotationsDependencies","10","9","20800","5600.0","5400","10300","2416.0","2400"
"org.openrewrite.java.migrate.net.MigrateURLDecoderDecode","10","9","0","0.0","0","342600","69616.0","67300"
"org.openrewrite.java.migrate.util.OptionalNotPresentToIsEmpty","10","9","0","0.0","0","344300","59376.0","58300"
"org.openrewrite.java.migrate.ReferenceCloneMethod","10","9","0","0.0","0","22800","8688.0","8500"
"org.openrewrite.java.migrate.javax.AddJaxbDependenciesWithRuntime","10","9","8700","1648.0","1600","22500","4576.0","4400"
"org.openrewrite.java.migrate.sql.JavaSqlAPIs","10","9","14500","3952.0","3900","18000","3424.0","3400"
"org.openrewrite.java.migrate.RemovedSubjectMethods","10","9","8600","2044.0","2000","14000","5616.0","5600"
"org.openrewrite.java.migrate.AddMissingMethodImplementation","10","9","0","0.0","0","1963600","86008.0","535600"
"org.openrewrite.java.migrate.util.IteratorNext","10","9","0","0.0","0","148700","29688.0","28700"
"org.openrewrite.maven.UseMavenCompilerPluginReleaseConfiguration","10","9","0","0.0","0","6631900","5767164.0","5675000"
"org.openrewrite.java.migrate.util.StreamFindFirst","10","9","0","0.0","0","118500","22520.0","22000"
"org.openrewrite.java.migrate.ThreadStopDestroy","10","9","7400","2168.0","2100","13400","2528.0","2500"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicLongWeakCompareAndSetToWeakCompareAndSetPlain","10","9","7100","1660.0","1600","18300","4320.0","4100"
"org.openrewrite.java.migrate.BounceCastleFromJdk15OntoJdk18On","10","9","8300","1848.0","1800","22500","5056.0","5100"
"org.openrewrite.staticanalysis.RemoveExtraSemicolons","10","9","0","0.0","0","1292500","393184.0","390400"
"org.openrewrite.java.migrate.javax.MigrateXMLOutputFactoryNewInstanceToNewFactory","10","9","6600","1916.0","1900","14000","2544.0","2500"
"org.openrewrite.java.migrate.javax.MigrateSimpleTypeVisitor6To9","10","9","7800","2300.0","2200","12600","2672.0","2600"
"org.openrewrite.java.ChangeMethodTargetToStatic","10","9","0","0.0","0","633400","425980.0","417800"
"org.openrewrite.java.migrate.javax.MigrateElementScanner6To9","10","9","10500","2544.0","2500","11900","2144.0","2100"
"org.openrewrite.java.ChangeType","10","9","0","0.0","0","15258000","360320.0","371700"
"org.openrewrite.maven.RemovePlugin","10","9","0","0.0","0","802100","819184.0","795000"
"org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterToIsJavaIdentifierStart","10","9","8100","2928.0","2900","17000","8696.0","8200"
"org.openrewrite.java.migrate.javax.AddJaxwsDependencies","10","9","28800","5312.0","5200","19200","5088.0","5000"
"org.openrewrite.java.migrate.javax.AddJaxbAPIDependencies","10","9","9600","2936.0","2900","11400","2800.0","2800"
"org.openrewrite.java.migrate.lang.UseTextBlocks","10","9","0","0.0","0","1433000","409592.0","399800"
"org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterOrDigitToIsJavaIdentifierPart","10","9","8700","2288.0","2300","11200","2544.0","2500"
"org.openrewrite.java.migrate.logging.MigrateLogRecordSetMillisToSetInstant","10","9","0","0.0","0","137000","27632.0","27000"
"org.openrewrite.java.migrate.util.UseLocaleOf","10","9","0","0.0","0","170300","30716.0","30300"
