"The recipe","Source file count","Source file changed count","Cumulative scanning time (ns)","99th percentile scanning time (ns)","Max scanning time (ns)","Cumulative edit time (ns)","99th percentile edit time (ns)","Max edit time (ns)"
"org.openrewrite.java.migrate.javaee7.OpenJPAPersistenceProvider","10","5","5500","2684.0","2600","8800","2040.0","2000"
"org.openrewrite.java.migrate.javaee8.ApacheDefaultProvider","10","5","9700","3960.0","3900","9900","3320.0","3300"
"org.openrewrite.maven.ChangeDependencyScope","10","5","0","0.0","0","5506700","5505020.0","5276700"
"org.openrewrite.java.migrate.jakarta.RemoveBeanIsNullable","10","5","0","0.0","0","617400","118780.0","115200"
"org.openrewrite.java.migrate.javax.AddJaxwsRuntime$AddJaxwsRuntimeMaven","10","5","0","0.0","0","212800","212988.0","211700"
"org.openrewrite.java.migrate.javax.MigrateTypeKindVisitor6To9","10","5","5500","2684.0","2600","9100","1904.0","1900"
"org.openrewrite.java.migrate.jakarta.JavaxInjectMigrationToJakartaInject","10","5","7100","2680.0","2600","7100","2416.0","2400"
"org.openrewrite.java.migrate.jakarta.RemovedJakartaFacesExpressionLanguageClasses","10","5","8700","3964.0","3900","11100","1916.0","1900"
"org.openrewrite.java.migrate.lang.SwitchExpressionYieldToArrow","10","5","0","0.0","0","872600","278496.0","267400"
"org.openrewrite.java.migrate.jakarta.JavaxBatchMigrationToJakartaBatch","10","5","5900","1724.0","1700","6800","1520.0","1500"
"org.openrewrite.java.ChangePackageInStringLiteral","10","5","0","0.0","0","1755600","196604.0","190200"
"org.openrewrite.maven.RemoveRedundantDependencyVersions","10","5","0","0.0","0","1400200","393212.0","391500"
"org.openrewrite.java.migrate.UpgradeBuildToJava17","10","5","7200","3320.0","3300","39800","23520.0","22900"
"org.openrewrite.java.migrate.jakarta.JakartaFacesConfigXml4","10","5","5900","2296.0","2200","11300","2552.0","2500"
"org.openrewrite.java.ReplaceConstantWithAnotherConstant","10","5","0","0.0","0","202200","45052.0","43800"
"org.openrewrite.java.migrate.UpgradeBuildToJava11","10","5","4800","1916.0","1900","8200","3568.0","3500"
"org.openrewrite.java.migrate.BeanDiscovery","10","5","0","0.0","0","60700","49136.0","48600"
"org.openrewrite.java.migrate.JREWrapperInterface","10","5","9000","5880.0","5700","5100","1528.0","1500"
"org.openrewrite.maven.UpgradePluginVersion","10","5","0","0.0","0","135433300","3.9845884E7","94574400"
"org.openrewrite.java.migrate.UpgradePluginsForJava17","10","5","5600","1912.0","1900","10500","3708.0","3700"
"org.openrewrite.java.migrate.UpgradePluginsForJava11","10","5","8200","3056.0","3000","20700","3936.0","3900"
"org.openrewrite.java.migrate.util.OptionalStreamRecipe","10","5","0","0.0","0","9800","4080.0","4000"
"org.openrewrite.java.migrate.jakarta.UpdateJerseyDependencies","10","5","4400","1340.0","1300","6800","3192.0","3100"
"org.openrewrite.java.migrate.jakarta.UpdateApacheShiroDependencies","10","5","4900","1340.0","1300","13500","3440.0","3400"
"org.openrewrite.java.migrate.lang.MigrateRuntimeVersionSecurityToUpdate","10","5","4600","2172.0","2100","5900","1528.0","1500"
"org.openrewrite.java.migrate.lang.SwitchCaseReturnsToSwitchExpression","10","5","0","0.0","0","1679600","884732.0","866700"
"org.openrewrite.java.migrate.net.MigrateHttpURLConnectionHttpServerErrorToHttpInternalError","10","5","0","0.0","0","61300","21488.0","20500"
"org.openrewrite.java.migrate.ReplaceAWTGetPeerMethod","10","5","0","0.0","0","8400","2424.0","2400"
"org.openrewrite.java.migrate.lang.ExplicitRecordImport","10","5","0","0.0","0","461500","163808.0","161000"
"org.openrewrite.java.migrate.jakarta.JavaxXmlToJakartaXmlXJCBinding","10","5","11400","4336.0","4200","15800","9712.0","9400"
"org.openrewrite.java.migrate.jakarta.JavaxPersistenceXmlToJakartaPersistenceXml","10","5","9500","3696.0","3700","6400","2556.0","2500"
"org.openrewrite.java.migrate.jakarta.RemovedUIComponentConstant","10","5","24600","15356.0","15300","40000","3952.0","3900"
"org.openrewrite.java.migrate.RemovedModifierAndConstantBootstrapsConstructors","10","5","5400","2812.0","2700","9400","3320.0","3300"
"org.openrewrite.java.DeleteMethodArgument","10","5","0","0.0","0","59100","7164.0","7000"
"org.openrewrite.java.migrate.jakarta.UpdateEclipseLinkDependencies","10","5","4700","1340.0","1300","6100","1840.0","1800"
"org.openrewrite.java.migrate.jakarta.UpdateYassonDependencies","10","5","4000","1212.0","1200","5300","1720.0","1700"
"org.openrewrite.java.migrate.jakarta.JavaxWebXmlToJakartaWebXml","10","5","6500","1340.0","1300","13600","3320.0","3200"
"org.openrewrite.java.migrate.jakarta.RemovalsServletJakarta10","10","5","3300","1020.0","1000","14400","3056.0","3000"
"org.openrewrite.xml.RemoveXmlTag","10","5","0","0.0","0","1069300","1114104.0","1066400"
"org.openrewrite.java.migrate.RemovedSecurityManagerMethods","10","5","0","0.0","0","726400","147440.0","141300"
"org.openrewrite.maven.RemoveManagedDependency","10","5","0","0.0","0","174600","98300.0","94700"
"org.openrewrite.java.migrate.MXBeanRule","10","5","0","0.0","0","1141500","294904.0","287200"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicLongArrayWeakCompareAndSetToWeakCompareAndSetPlain","10","5","5200","2812.0","2800","10500","3568.0","3500"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceArrayWeakCompareAndSetToWeakCompareAndSetPlain","10","5","4800","2172.0","2100","7400","2288.0","2300"
"org.openrewrite.java.migrate.jakarta.UpgradeFaces3OpenSourceLibraries","10","5","12500","3708.0","3600","11500","1392.0","1400"
"org.openrewrite.java.migrate.jakarta.EhcacheJavaxToJakarta","10","5","4500","1148.0","1100","20400","6896.0","6700"
"org.openrewrite.java.RemoveMethodInvocations","10","5","0","0.0","0","170800","6908.0","8400"
"org.openrewrite.java.migrate.jakarta.RemovedJakartaFacesResourceResolver","10","5","6900","1532.0","1500","25500","13308.0","13300"
"org.openrewrite.java.migrate.jakarta.JavaxWebsocketToJakartaWebsocket","10","5","5800","2300.0","2200","29400","11232.0","11100"
"org.openrewrite.java.migrate.RemovedLegacySunJSSEProviderName","10","5","6700","3452.0","3400","13000","3568.0","3500"
"org.openrewrite.java.migrate.jakarta.UpgradeFaces4OpenSourceLibraries","10","5","3800","1532.0","1500","8300","2936.0","2900"
"org.openrewrite.java.migrate.util.OptionalNotEmptyToIsPresent","10","5","0","0.0","0","157600","38896.0","37600"
"org.openrewrite.java.migrate.DeprecatedCountStackFramesMethod","10","5","5400","2300.0","2200","16600","5616.0","5500"
"org.openrewrite.java.migrate.ReplaceLocalizedStreamMethods","10","5","0","0.0","0","503300","147452.0","139300"
"org.openrewrite.java.migrate.jakarta.Faces3xMigrationToFaces4x","10","5","13500","4592.0","4600","8500","4600.0","4500"
"org.openrewrite.java.migrate.javax.MigrateElementKindVisitor6To9","10","5","5600","2552.0","2500","10700","2144.0","2100"
"org.openrewrite.gradle.AddDependency","10","5","178100","42496.0","41300","81600","34688.0","33400"
"org.openrewrite.java.migrate.UpgradeJavaVersion","10","5","0","0.0","0","2666900","360444.0","354900"
"org.openrewrite.java.migrate.lang.MigrateClassNewInstanceToGetDeclaredConstructorNewInstance","10","5","0","0.0","0","443400","77760.0","77200"
"org.openrewrite.java.migrate.util.ReplaceMathRandomWithThreadLocalRandomRecipe","10","5","0","0.0","0","78500","59384.0","58800"
"org.openrewrite.java.migrate.jakarta.JavaxXmlSoapToJakartaXmlSoap","10","5","5600","2556.0","2500","23000","7408.0","7300"
"org.openrewrite.java.migrate.lombok.LombokOnXToOnX_","10","5","0","0.0","0","151200","69600.0","66700"
"org.openrewrite.staticanalysis.PrimitiveWrapperClassConstructorToValueOf","10","5","0","0.0","0","330900","147448.0","141000"
"org.openrewrite.java.migrate.jakarta.DeprecatedCDIAPIsRemoved40","10","5","4100","1336.0","1300","31000","5344.0","5200"
"org.openrewrite.java.migrate.cobertura.RemoveCoberturaMavenPlugin","10","5","4700","2040.0","2000","9600","2032.0","2000"
"org.openrewrite.java.migrate.javax.MigrateXMLInputFactoryNewInstanceToNewFactory","10","5","17000","12796.0","12600","29600","20464.0","20400"
"org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMajorToFeature","10","5","4800","2556.0","2500","5000","1724.0","1700"
"org.openrewrite.java.migrate.jakarta.JavaxSecurityToJakartaSecurity","10","5","6300","2552.0","2500","8200","2800.0","2800"
"org.openrewrite.java.migrate.ArrayStoreExceptionToTypeNotPresentException","10","5","0","0.0","0","21200","6652.0","6600"
"org.openrewrite.java.migrate.jacoco.UpgradeJaCoCo","10","5","4700","1400.0","1400","8300","3312.0","3300"
"org.openrewrite.java.migrate.jakarta.JavaxJwsToJakartaJws","10","5","6400","2424.0","2400","6700","2040.0","2000"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicBooleanWeakCompareAndSetToWeakCompareAndSetPlain","10","5","5000","1528.0","1500","9500","3952.0","3900"
"org.openrewrite.java.migrate.jakarta.JavaxDecoratorToJakartaDecorator","10","5","4300","1404.0","1400","7300","1648.0","1600"
"org.openrewrite.java.migrate.jakarta.JavaxElToJakartaEl","10","5","5900","1840.0","1800","6500","1520.0","1500"
"org.openrewrite.java.dependencies.UpgradeDependencyVersion","10","5","681076100","786176.0","549040800","1634660100","1244928.0","872502700"
"org.openrewrite.java.migrate.jakarta.JakartaFacesEcmaScript","10","5","9800","1724.0","1700","16300","2424.0","2400"
"org.openrewrite.java.migrate.logging.JavaLoggingAPIs","10","5","4500","1916.0","1900","32000","10208.0","9800"
"org.openrewrite.java.migrate.logging.MigrateLoggerGlobalToGetGlobal","10","5","0","0.0","0","109700","36832.0","35300"
"org.openrewrite.java.migrate.javax.AddInjectDependencies","10","5","14300","6128.0","5900","10800","4848.0","4700"
"org.openrewrite.java.migrate.jakarta.JavaxEjbJarXmlToJakartaEjbJarXml","10","5","8100","4604.0","4400","5600","1144.0","1100"
"org.openrewrite.java.migrate.javax.JavaxLangModelUtil","10","5","4100","1144.0","1100","10200","3312.0","3300"
"org.openrewrite.java.migrate.jakarta.JavaxFacesTagLibraryXmlToJakartaFacesTagLibraryXml","10","5","9800","2812.0","2800","16500","3448.0","3400"
"org.openrewrite.java.ReorderMethodArguments","10","5","0","0.0","0","345500","69628.0","68100"
"org.openrewrite.maven.AddDependency","10","5","71000","18304.0","18400","37100","6528.0","6600"
"org.openrewrite.java.migrate.BouncyCastleFromJdk15OnToJdk15to18","10","5","6800","3320.0","3300","15900","4336.0","4300"
"org.openrewrite.java.migrate.javax.JavaxManagementMonitorAPIs","10","5","4900","2424.0","2400","10300","2416.0","2400"
"org.openrewrite.java.migrate.lang.JavaLangAPIs","10","5","4900","2300.0","2300","10300","2544.0","2500"
"org.openrewrite.java.migrate.IllegalArgumentExceptionToAlreadyConnectedException","10","5","0","0.0","0","9600","3324.0","3300"
"org.openrewrite.xml.ChangeTagValue","10","5","0","0.0","0","444200","65532.0","64100"
"org.openrewrite.java.migrate.Jre17AgentMainPreMainPublic","10","5","6400","3320.0","3200","10200","2800.0","2700"
"org.openrewrite.java.migrate.RemovedSSLSessionGetPeerCertificateChainMethodImpl","10","5","5000","1720.0","1700","14100","3568.0","3500"
"org.openrewrite.java.ChangeMethodName","10","5","0","0.0","0","26720900","524284.0","836500"
"org.openrewrite.java.migrate.lombok.UpdateLombokToJava11","10","5","4700","1208.0","1200","12100","3312.0","3200"
"org.openrewrite.java.migrate.net.MigrateURLDecoderDecode","10","5","0","0.0","0","361900","59384.0","58600"
"org.openrewrite.java.migrate.util.OptionalNotPresentToIsEmpty","10","5","0","0.0","0","306900","47088.0","46800"
"org.openrewrite.java.migrate.javax.AddJaxbDependenciesWithRuntime","10","5","6800","2672.0","2600","17100","6112.0","6000"
"org.openrewrite.java.migrate.sql.JavaSqlAPIs","10","5","4400","1020.0","1000","13900","3056.0","3000"
"org.openrewrite.java.migrate.AddMissingMethodImplementation","10","5","0","0.0","0","2394200","212984.0","975600"
"org.openrewrite.java.migrate.jakarta.JavaxInterceptorToJakartaInterceptor","10","5","6100","2680.0","2600","7200","1904.0","1900"
"org.openrewrite.java.migrate.ThreadStopDestroy","10","5","6400","3708.0","3700","9600","4592.0","4600"
"org.openrewrite.java.migrate.JpaCacheProperties","10","5","0","0.0","0","75700","73720.0","72600"
"org.openrewrite.text.FindAndReplace","10","5","0","0.0","0","6475000","94204.0","142800"
"org.openrewrite.java.ChangeMethodTargetToStatic","10","5","0","0.0","0","583100","442364.0","433200"
"org.openrewrite.java.migrate.javax.MigrateElementScanner6To9","10","5","7400","2684.0","2600","9900","2544.0","2500"
"org.openrewrite.RenameFile","10","5","0","0.0","0","71291900","4.1938944E7","40218800"
"org.openrewrite.java.migrate.javax.AddJaxbAPIDependencies","10","5","6600","3452.0","3400","6000","1520.0","1500"
"org.openrewrite.xml.ChangeTagAttribute","10","5","0","0.0","0","13350400","425980.0","2877300"
"org.openrewrite.java.migrate.jakarta.UpdateJakartaPlatform10","10","5","3600","924.0","900","17400","5360.0","5200"
"org.openrewrite.java.migrate.lang.UseTextBlocks","10","5","0","0.0","0","1058100","221176.0","219900"
"org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterOrDigitToIsJavaIdentifierPart","10","5","6600","2172.0","2100","9100","2544.0","2500"
"org.openrewrite.java.migrate.jakarta.RestAssuredJavaxToJakarta","10","5","17400","10744.0","10300","7200","2288.0","2200"
"org.openrewrite.java.migrate.UpgradeToJava6","10","5","9400","6136.0","5900","7700","2416.0","2400"
"org.openrewrite.java.migrate.UpgradeToJava17","10","5","115300","110576.0","109800","33500","24560.0","23900"
"org.openrewrite.java.migrate.UpgradeToJava7","10","5","8100","4856.0","4800","7900","3960.0","3900"
"org.openrewrite.java.migrate.lang.SwitchCaseAssignmentsToSwitchExpression","10","5","0","0.0","0","3451600","1572856.0","1507500"
"org.openrewrite.java.migrate.UpgradeToJava8","10","5","9100","5112.0","5100","8700","3440.0","3400"
"org.openrewrite.maven.ChangeManagedDependencyGroupIdAndArtifactId","10","5","0","0.0","0","355600","59388.0","59300"
"org.openrewrite.java.migrate.javax.MigrateAbstractTypeVisitor6To9","10","5","5700","2300.0","2200","10400","2160.0","2100"
"org.openrewrite.config.DeclarativeRecipe$PreconditionBellwether","10","5","0","0.0","0","9423700","1113856.0","1514900"
"org.openrewrite.java.migrate.jakarta.JavaxAuthorizationMigrationToJakartaAuthorization","10","5","6300","3196.0","3100","6600","1520.0","1500"
"org.openrewrite.java.migrate.JREJdbcInterfaceNewMethods","10","5","10500","5624.0","5500","18300","6128.0","5900"
"org.openrewrite.java.dependencies.ChangeDependency","10","5","0","0.0","0","98468600","524284.0","75137200"
"org.openrewrite.java.migrate.jakarta.FacesManagedBeansRemoved","10","5","4100","1724.0","1700","5900","1392.0","1400"
"org.openrewrite.java.migrate.jakarta.RemovedStateManagerMethods","10","5","6600","1404.0","1400","12900","1840.0","1800"
"org.openrewrite.java.migrate.ReplaceComSunAWTUtilitiesMethods","10","5","0","0.0","0","797300","245756.0","243600"
"org.openrewrite.java.migrate.javax.MigrateAbstractAnnotationValueVisitor6To9","10","5","8600","4860.0","4700","8300","3952.0","3900"
"org.openrewrite.java.migrate.jakarta.ServletCookieBehaviorChangeRFC6265","10","5","3800","924.0","900","26000","5344.0","5200"
"org.openrewrite.java.migrate.UpdateSdkMan","10","5","0","0.0","0","1081600","80896.0","79800"
"org.openrewrite.java.migrate.net.MigrateURLEncoderEncode","10","5","0","0.0","0","164100","36856.0","36700"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceWeakCompareAndSetToWeakCompareAndSetPlain","10","5","4800","2300.0","2200","10900","3312.0","3200"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerWeakCompareAndSetToWeakCompareAndSetPlain","10","5","9300","5372.0","5200","13700","4600.0","4400"
"org.openrewrite.java.migrate.logging.MigrateInterfaceLoggingMXBeanToPlatformLoggingMXBean","10","5","3700","1148.0","1100","13300","2672.0","2600"
"org.openrewrite.java.migrate.javax.MigrateCounterMonitorSetThresholdToSetInitThreshold","10","5","4700","2044.0","2000","5300","1400.0","1400"
"org.openrewrite.java.migrate.InternalBindPackages","10","5","8400","4600.0","4600","19600","4576.0","4500"
"org.openrewrite.java.migrate.lang.StringFormatted","10","5","0","0.0","0","172500","34812.0","33400"
"org.openrewrite.java.migrate.jakarta.UpdateBeanManagerMethods","10","5","0","0.0","0","571800","155632.0","154800"
"org.openrewrite.java.migrate.jakarta.JavaxToJakartaCdiExtensions","10","5","4100","924.0","900","6600","1720.0","1700"
"org.openrewrite.java.migrate.jakarta.JavaxXmlBindMigrationToJakartaXmlBind","10","5","34200","27632.0","27300","20900","10744.0","10500"
"org.openrewrite.java.migrate.jakarta.JavaxMailToJakartaMail","10","5","7000","3320.0","3200","10100","2288.0","2300"
"org.openrewrite.java.migrate.BeansXmlNamespace","10","5","0","0.0","0","38900","38908.0","37900"
"org.openrewrite.java.migrate.jakarta.JakartaFacesXhtmlEE9","10","5","12900","5116.0","5000","22100","3708.0","3700"
"org.openrewrite.java.migrate.RemovedRMIConnectorServerCredentialTypesConstant","10","5","4900","1720.0","1700","7600","1400.0","1400"
"org.openrewrite.java.migrate.jakarta.JavaxEjbToJakartaEjb","10","5","5600","1656.0","1600","5000","1208.0","1200"
"org.openrewrite.java.migrate.concurrent.JavaConcurrentAPIs","10","5","9600","4088.0","4000","18400","7392.0","7200"
"org.openrewrite.java.migrate.ChangeDefaultKeyStore","10","5","0","0.0","0","94800","15352.0","15300"
"org.openrewrite.gradle.UpdateJavaCompatibility","10","5","0","0.0","0","543100","196480.0","188900"
"org.openrewrite.java.migrate.jakarta.JohnzonJavaxToJakarta","10","5","7100","3708.0","3600","8700","4344.0","4200"
"org.openrewrite.java.migrate.RemovedFileIOFinalizeMethods","10","5","6200","3708.0","3700","7300","2040.0","2000"
"org.openrewrite.java.migrate.jakarta.JavaxFacesConfigXmlToJakartaFacesConfigXml","10","5","7100","1208.0","1200","11900","1656.0","1600"
"org.openrewrite.java.migrate.lang.MigrateSecurityManagerMulticast","10","5","0","0.0","0","7700","1916.0","1900"
"org.openrewrite.gradle.UpdateGradleWrapper","10","5","2413700","2227200.0","2108800","32000","11200.0","11100"
"org.openrewrite.java.migrate.javax.AddJaxwsRuntime$AddJaxwsRuntimeGradle","10","5","0","0.0","0","8500","3824.0","3800"
"org.openrewrite.java.migrate.jakarta.JavaxValidationMigrationToJakartaValidation","10","5","5800","2300.0","2300","9600","4092.0","4000"
"org.openrewrite.java.migrate.logging.MigrateLoggerLogrbToUseResourceBundle","10","5","0","0.0","0","188300","188412.0","180700"
"org.openrewrite.java.migrate.jakarta.Faces2xMigrationToJakartaFaces3x","10","5","11900","2428.0","2400","11800","3324.0","3200"
"org.openrewrite.java.migrate.jakarta.RemovedSOAPElementFactory","10","5","3400","1020.0","1000","6200","1208.0","1200"
"org.openrewrite.java.migrate.jakarta.FacesJNDINamesChanged","10","5","6600","1212.0","1200","13800","2936.0","2900"
"org.openrewrite.java.migrate.CastArraysAsListToList","10","5","0","0.0","0","16700","4860.0","4700"
"org.openrewrite.java.migrate.net.MigrateMulticastSocketSetTTLToSetTimeToLive","10","5","0","0.0","0","23400","9212.0","9000"
"org.openrewrite.java.migrate.Java8toJava11","10","5","11900","7416.0","7300","6800","2808.0","2700"
"org.openrewrite.java.migrate.jakarta.JavaxResourceToJakartaResource","10","5","7300","4088.0","4000","8800","2416.0","2400"
"org.openrewrite.scala.migrate.UpgradeScala_2_12","10","5","5300","2940.0","2900","11900","3824.0","3800"
"org.openrewrite.java.migrate.javax.JavaxXmlStreamAPIs","10","5","5100","2684.0","2600","13200","2288.0","2300"
"org.openrewrite.java.migrate.RemovedToolProviderConstructor","10","5","5600","2936.0","2900","10500","2544.0","2500"
"org.openrewrite.java.migrate.RemovedRuntimeTraceMethods","10","5","6500","2808.0","2700","17800","3680.0","3600"
"org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMinorToInterim","10","5","4800","1916.0","1900","5900","1660.0","1600"
"org.openrewrite.java.migrate.jakarta.JakartaEE10","10","5","8300","3312.0","3200","9400","2032.0","2000"
"org.openrewrite.java.migrate.DeprecatedLogRecordThreadID","10","5","6100","3196.0","3100","8500","2296.0","2300"
"org.openrewrite.java.migrate.jakarta.JakartaFacesXhtmlEE10","10","5","15600","12796.0","12600","6300","3704.0","3600"
"org.openrewrite.java.migrate.jakarta.JavaxBeansXmlToJakartaBeansXml","10","5","6900","1328.0","1300","24300","4832.0","4800"
"org.openrewrite.java.migrate.jakarta.JavaxJsonToJakartaJson","10","5","6600","2684.0","2600","7100","2680.0","2600"
"org.openrewrite.java.migrate.jakarta.UpdateJakartaFacesApi3","10","5","8900","1404.0","1400","7700","1404.0","1400"
"org.openrewrite.java.migrate.jakarta.JakartaWebFragmentXml6","10","5","2800","828.0","800","16800","13820.0","13700"
"org.openrewrite.java.migrate.net.JavaNetAPIs","10","5","5900","1392.0","1400","22800","4320.0","4200"
"org.openrewrite.java.migrate.jakarta.UpdateJakartaFacesApi4","10","5","6500","2812.0","2700","24500","18416.0","18100"
"org.openrewrite.java.ChangeMethodAccessLevel","10","5","0","0.0","0","88300","25596.0","24600"
"org.openrewrite.java.migrate.javax.AddJaxwsRuntime","10","5","0","0.0","0","2200","924.0","900"
"org.openrewrite.github.SetupJavaUpgradeJavaVersion","10","5","0","0.0","0","66800","28640.0","28300"
"org.openrewrite.java.migrate.AddLombokMapstructBinding","10","5","27600","18400.0","17900","12400","5616.0","5500"
"org.openrewrite.java.migrate.JREThrowableFinalMethods","10","5","0","0.0","0","213100","106488.0","105900"
"org.openrewrite.java.migrate.jakarta.UpdateApacheWSSecurityPackages","10","5","6500","2552.0","2500","11000","3568.0","3500"
"org.openrewrite.java.migrate.javaee8.ServletIsRequestedSessionIdFromURL","10","5","7000","3708.0","3600","81500","77808.0","75500"
"org.openrewrite.staticanalysis.BigDecimalRoundingConstantsToEnums","10","5","0","0.0","0","176300","98272.0","96200"
"org.openrewrite.java.migrate.jakarta.UpdateAddAnnotatedTypes","10","5","0","0.0","0","1403700","983036.0","982900"
"org.openrewrite.java.migrate.UpdateJakartaAnnotationsIfForJavax","10","5","2881400","2620416.0","2573800","23100","8672.0","8500"
"org.openrewrite.java.dependencies.RemoveDependency","10","5","126000","59328.0","59000","2467300","1769344.0","1767600"
"org.openrewrite.java.ChangePackage","10","5","0","0.0","0","17933300","819196.0","3105600"
"org.openrewrite.staticanalysis.InstanceOfPatternMatch","10","5","0","0.0","0","1250200","294908.0","293100"
"org.openrewrite.java.migrate.SunNetSslPackageUnavailable","10","5","4400","1656.0","1600","7800","1904.0","1900"
"org.openrewrite.java.migrate.jakarta.JakartaFacesTagLibraryXml4","10","5","15400","12796.0","12700","5200","1208.0","1200"
"org.openrewrite.java.migrate.RemovedZipFinalizeMethods","10","5","5300","2168.0","2100","10700","3696.0","3600"
"org.openrewrite.java.migrate.UpdateJakartaAnnotationsIfExistsForJakarta","10","5","3368300","3276288.0","3220300","6200","1712.0","1700"
"org.openrewrite.java.migrate.RemovedPolicy","10","5","5600","3452.0","3400","12700","5360.0","5200"
"org.openrewrite.java.migrate.jakarta.JavaxServletToJakartaServlet","10","5","7100","2168.0","2100","6000","2808.0","2800"
"org.openrewrite.java.migrate.jakarta.ApplicationPathWildcardNoLongerAccepted","10","5","0","0.0","0","758300","204796.0","200700"
"org.openrewrite.java.migrate.jakarta.JavaxActivationMigrationToJakartaActivation","10","5","3800","1212.0","1200","8800","3192.0","3100"
"org.openrewrite.java.migrate.UseJavaUtilBase64","10","5","0","0.0","0","166100","53240.0","52000"
"org.openrewrite.java.migrate.javax.MigrateAbstractElementVisitor6To9","10","5","5800","3196.0","3100","11400","2400.0","2400"
