"The recipe","Source file count","Source file changed count","Cumulative scanning time (ns)","99th percentile scanning time (ns)","Max scanning time (ns)","Cumulative edit time (ns)","99th percentile edit time (ns)","Max edit time (ns)"
"org.openrewrite.maven.UpgradePluginVersion","12","0","0","0.0","0","25631200","9961468.0","12933200"
"org.openrewrite.java.migrate.UpgradePluginsForJava17","12","0","12500","3708.0","3600","10800","1712.0","1700"
"org.openrewrite.java.migrate.UpgradePluginsForJava11","12","0","9500","1404.0","1400","23200","3520.0","3500"
"org.openrewrite.java.migrate.util.OptionalStreamRecipe","12","0","0","0.0","0","13100","1912.0","1900"
"org.openrewrite.java.migrate.lang.MigrateRuntimeVersionSecurityToUpdate","12","0","10200","2040.0","2000","12900","3296.0","3200"
"org.openrewrite.java.migrate.lang.SwitchCaseReturnsToSwitchExpression","12","0","0","0.0","0","2189400","950264.0","945500"
"org.openrewrite.java.migrate.Java8toJava11","12","0","16700","4604.0","4600","16200","3952.0","3900"
"org.openrewrite.java.migrate.net.MigrateHttpURLConnectionHttpServerErrorToHttpInternalError","12","0","0","0.0","0","49200","19440.0","18900"
"org.openrewrite.java.migrate.ReplaceAWTGetPeerMethod","12","0","0","0.0","0","10800","1528.0","1500"
"org.openrewrite.java.migrate.lang.ExplicitRecordImport","12","0","0","0.0","0","169400","106464.0","105100"
"org.openrewrite.scala.migrate.UpgradeScala_2_12","12","0","8400","1340.0","1300","19600","3312.0","3300"
"org.openrewrite.java.migrate.RemovedModifierAndConstantBootstrapsConstructors","12","0","12100","4348.0","4300","9800","1904.0","1900"
"org.openrewrite.java.migrate.javax.JavaxXmlStreamAPIs","12","0","14400","4856.0","4700","17300","2400.0","2400"
"org.openrewrite.java.migrate.RemovedSecurityManagerMethods","12","0","0","0.0","0","1029600","204792.0","199800"
"org.openrewrite.maven.RemoveManagedDependency","12","0","0","0.0","0","206400","114684.0","113600"
"org.openrewrite.java.migrate.RemovedToolProviderConstructor","12","0","9500","1532.0","1500","17700","3296.0","3200"
"org.openrewrite.java.migrate.MXBeanRule","12","0","0","0.0","0","1628800","393200.0","378200"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicLongArrayWeakCompareAndSetToWeakCompareAndSetPlain","12","0","11100","2812.0","2800","16700","3184.0","3100"
"org.openrewrite.java.migrate.RemovedRuntimeTraceMethods","12","0","11000","1852.0","1800","23000","4832.0","4800"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceArrayWeakCompareAndSetToWeakCompareAndSetPlain","12","0","9800","1852.0","1800","14300","2800.0","2700"
"org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMinorToInterim","12","0","12900","3708.0","3700","12000","3184.0","3100"
"org.openrewrite.java.RemoveMethodInvocations","12","0","0","0.0","0","169300","12280.0","12100"
"org.openrewrite.java.migrate.DeprecatedLogRecordThreadID","12","0","9100","1532.0","1500","16500","3184.0","3100"
"org.openrewrite.java.migrate.net.JavaNetAPIs","12","0","143900","131064.0","130200","33600","5312.0","5200"
"org.openrewrite.java.ChangeMethodAccessLevel","12","0","0","0.0","0","73500","4348.0","4100"
"org.openrewrite.java.migrate.javax.AddJaxwsRuntime","12","0","0","0.0","0","3500","1212.0","1200"
"org.openrewrite.github.SetupJavaUpgradeJavaVersion","12","0","0","0.0","0","156400","77792.0","76600"
"org.openrewrite.java.migrate.AddLombokMapstructBinding","12","0","49300","17376.0","17200","15200","4848.0","4800"
"org.openrewrite.java.migrate.RemovedLegacySunJSSEProviderName","12","0","9200","2556.0","2500","21400","3136.0","3100"
"org.openrewrite.java.migrate.util.OptionalNotEmptyToIsPresent","12","0","0","0.0","0","217500","53240.0","51300"
"org.openrewrite.java.migrate.DeprecatedCountStackFramesMethod","12","0","10400","2812.0","2700","24000","5344.0","5200"
"org.openrewrite.java.migrate.JREThrowableFinalMethods","12","0","0","0.0","0","168000","69624.0","68000"
"org.openrewrite.java.migrate.ReplaceLocalizedStreamMethods","12","0","0","0.0","0","664600","147452.0","142700"
"org.openrewrite.staticanalysis.BigDecimalRoundingConstantsToEnums","12","0","0","0.0","0","106000","21472.0","21100"
"org.openrewrite.java.migrate.javax.MigrateElementKindVisitor6To9","12","0","13300","4860.0","4700","12900","1840.0","1800"
"org.openrewrite.gradle.AddDependency","12","0","254900","56832.0","57100","75200","20352.0","20200"
"org.openrewrite.java.migrate.UpgradeJavaVersion","12","0","0","0.0","0","3452800","409584.0","408500"
"org.openrewrite.java.migrate.lang.MigrateClassNewInstanceToGetDeclaredConstructorNewInstance","12","0","0","0.0","0","459700","73712.0","71200"
"org.openrewrite.java.migrate.util.ReplaceMathRandomWithThreadLocalRandomRecipe","12","0","0","0.0","0","62100","25584.0","24700"
"org.openrewrite.java.migrate.UpdateJakartaAnnotationsIfForJavax","12","0","2490000","1965056.0","1959900","28300","4832.0","4700"
"org.openrewrite.java.dependencies.RemoveDependency","12","0","70600","40928.0","39200","3049600","2227968.0","2147400"
"org.openrewrite.java.ChangePackage","12","0","0","0.0","0","2279100","155644.0","303200"
"org.openrewrite.java.migrate.lombok.LombokOnXToOnX_","12","0","0","0.0","0","142600","102384.0","100700"
"org.openrewrite.staticanalysis.PrimitiveWrapperClassConstructorToValueOf","12","0","0","0.0","0","708400","393200.0","377800"
"org.openrewrite.staticanalysis.InstanceOfPatternMatch","12","0","0","0.0","0","1672900","262136.0","259700"
"org.openrewrite.java.migrate.SunNetSslPackageUnavailable","12","0","9700","2300.0","2200","10200","2160.0","2100"
"org.openrewrite.java.migrate.cobertura.RemoveCoberturaMavenPlugin","12","0","14800","6640.0","6600","15000","2800.0","2700"
"org.openrewrite.java.migrate.RemovedZipFinalizeMethods","12","0","11300","3580.0","3500","13000","2288.0","2300"
"org.openrewrite.java.migrate.UpdateJakartaAnnotationsIfExistsForJakarta","12","0","1743100","1244160.0","1183700","9100","1648.0","1600"
"org.openrewrite.java.migrate.RemovedPolicy","12","0","9200","1404.0","1400","24900","9712.0","9600"
"org.openrewrite.java.migrate.javax.MigrateXMLInputFactoryNewInstanceToNewFactory","12","0","11100","2300.0","2300","14100","1840.0","1800"
"org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMajorToFeature","12","0","17700","9212.0","9200","10100","3696.0","3700"
"org.openrewrite.java.migrate.ArrayStoreExceptionToTypeNotPresentException","12","0","0","0.0","0","28200","3824.0","3800"
"org.openrewrite.java.migrate.jacoco.UpgradeJaCoCo","12","0","10500","1852.0","1800","30200","24560.0","23700"
"org.openrewrite.java.migrate.UseJavaUtilBase64","12","0","0","0.0","0","216300","131064.0","128800"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicBooleanWeakCompareAndSetToWeakCompareAndSetPlain","12","0","12700","3452.0","3400","10700","3824.0","3800"
"org.openrewrite.java.migrate.javax.MigrateAbstractElementVisitor6To9","12","0","9200","1660.0","1600","14600","3824.0","3800"
"org.openrewrite.java.dependencies.UpgradeDependencyVersion","12","0","521503500","9960448.0","498409300","11459800","1506816.0","3281200"
"org.openrewrite.maven.UpdateMavenProjectPropertyJavaVersion","12","0","0","0.0","0","822000","720892.0","712900"
"org.openrewrite.java.migrate.javax.MigrateSimpleElementVisitor6To9","12","0","9600","1404.0","1400","25300","15344.0","15200"
"org.openrewrite.java.dependencies.AddDependency","12","0","17055800","8125440.0","8038800","1908200","409088.0","393600"
"org.openrewrite.java.migrate.logging.JavaLoggingAPIs","12","0","10600","2044.0","2000","29300","5568.0","5500"
"org.openrewrite.java.migrate.javax.AddInjectDependencies","12","0","26700","5616.0","5400","15700","4336.0","4200"
"org.openrewrite.java.migrate.logging.MigrateLoggerGlobalToGetGlobal","12","0","0","0.0","0","120600","31712.0","31500"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerArrayWeakCompareAndSetToWeakCompareAndSetPlain","12","0","23600","9212.0","8900","18600","3808.0","3800"
"org.openrewrite.java.migrate.DeprecatedJavaxSecurityCert","12","0","9700","1724.0","1700","29300","9152.0","9100"
"org.openrewrite.java.migrate.javax.JavaxLangModelUtil","12","0","11300","2684.0","2600","18200","3040.0","3000"
"org.openrewrite.jenkins.UpgradeJavaVersion","12","0","211400","147424.0","143000","750500","294400.0","288300"
"org.openrewrite.maven.AddDependency","12","0","535500","442304.0","438700","42800","6016.0","6100"
"org.openrewrite.java.migrate.BouncyCastleFromJdk15OnToJdk15to18","12","0","12000","1852.0","1800","23600","5600.0","5500"
"org.openrewrite.java.migrate.lang.MigrateClassLoaderDefineClass","12","0","0","0.0","0","1690900","327664.0","318800"
"org.openrewrite.java.migrate.javax.JavaxManagementMonitorAPIs","12","0","28800","12792.0","12600","12400","2288.0","2200"
"org.openrewrite.java.migrate.lang.JavaLangAPIs","12","0","10300","2424.0","2400","17600","2784.0","2800"
"org.openrewrite.java.migrate.IllegalArgumentExceptionToAlreadyConnectedException","12","0","0","0.0","0","15500","2272.0","2300"
"org.openrewrite.java.migrate.Jre17AgentMainPreMainPublic","12","0","10500","2812.0","2800","14400","2016.0","2000"
"org.openrewrite.java.migrate.nio.file.PathsGetToPathOf","12","0","31900","14328.0","13900","18000","3552.0","3500"
"org.openrewrite.java.migrate.RemovedSSLSessionGetPeerCertificateChainMethodImpl","12","0","10700","2812.0","2700","13100","2416.0","2400"
"org.openrewrite.java.ChangeMethodName","12","0","0","0.0","0","16078300","229372.0","639600"
"org.openrewrite.java.migrate.lombok.UpdateLombokToJava11","12","0","10700","2168.0","2100","17200","3296.0","3300"
"org.openrewrite.java.migrate.javax.AddCommonAnnotationsDependencies","12","0","17600","3960.0","3900","12600","3056.0","3000"
"org.openrewrite.java.migrate.net.MigrateURLDecoderDecode","12","0","0","0.0","0","365500","59384.0","57900"
"org.openrewrite.java.migrate.util.OptionalNotPresentToIsEmpty","12","0","0","0.0","0","396600","51184.0","50200"
"org.openrewrite.java.migrate.ReferenceCloneMethod","12","0","0","0.0","0","16900","2296.0","2300"
"org.openrewrite.java.migrate.javax.AddJaxbDependenciesWithRuntime","12","0","10300","1660.0","1600","25800","5856.0","5700"
"org.openrewrite.java.migrate.sql.JavaSqlAPIs","12","0","12400","2812.0","2700","34100","14304.0","14300"
"org.openrewrite.java.migrate.AddMissingMethodImplementation","12","0","0","0.0","0","730500","45048.0","103100"
"org.openrewrite.maven.UseMavenCompilerPluginReleaseConfiguration","12","0","0","0.0","0","5503900","4980732.0","4925000"
"org.openrewrite.java.migrate.ThreadStopDestroy","12","0","9900","1852.0","1800","12500","2416.0","2400"
"org.openrewrite.java.migrate.concurrent.MigrateAtomicLongWeakCompareAndSetToWeakCompareAndSetPlain","12","0","11600","2424.0","2400","23000","6368.0","6300"
"org.openrewrite.java.migrate.BounceCastleFromJdk15OntoJdk18On","12","0","11100","1724.0","1700","25600","4832.0","4800"
"org.openrewrite.java.migrate.javax.MigrateXMLOutputFactoryNewInstanceToNewFactory","12","0","9800","2556.0","2500","13100","1840.0","1800"
"org.openrewrite.java.migrate.javax.MigrateSimpleTypeVisitor6To9","12","0","9700","1660.0","1600","41700","30704.0","30400"
"org.openrewrite.java.ChangeMethodTargetToStatic","12","0","0","0.0","0","103400","36860.0","35900"
"org.openrewrite.java.migrate.javax.MigrateElementScanner6To9","12","0","11900","2812.0","2800","11400","1648.0","1600"
"org.openrewrite.java.ChangeType","12","0","0","0.0","0","16812900","507896.0","549100"
"org.openrewrite.maven.RemovePlugin","12","0","0","0.0","0","988100","983024.0","982100"
"org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterToIsJavaIdentifierStart","12","0","9600","2556.0","2500","11700","2928.0","2900"
"org.openrewrite.java.migrate.javax.AddJaxwsDependencies","12","0","23300","3680.0","3700","15200","5360.0","5200"
"org.openrewrite.java.migrate.javax.AddJaxbAPIDependencies","12","0","21900","13304.0","13100","8800","1712.0","1700"
"org.openrewrite.java.migrate.lang.UseTextBlocks","12","0","0","0.0","0","1462900","327664.0","312700"
"org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterOrDigitToIsJavaIdentifierPart","12","0","11100","2684.0","2600","13400","5360.0","5200"
"org.openrewrite.java.migrate.logging.MigrateLogRecordSetMillisToSetInstant","12","0","0","0.0","0","168300","26616.0","26000"
